Sample in Buffer,Sample in Window,TRIGGER,top_i/PolarityShift_0_doubleOut[1:0],top_i/dds_compiler_1_m_axis_data_tdata[15:0],top_i/mult_gen_1_P[18:0]
39587,39587,0,1,8190,8190
39588,39588,0,1,-6,6
39589,39589,0,1,-8190,-8190
39590,39590,0,1,-6,-6
39591,39591,0,1,8190,8190
39592,39592,0,1,6,-6
39593,39593,0,1,-8190,-8190
39594,39594,0,1,6,-6
39595,39595,0,1,8190,8190
39596,39596,0,1,-6,6
39597,39597,0,1,-8190,-8190
39598,39598,0,1,6,6
39599,39599,0,1,8190,8190
39600,39600,0,1,6,-6
39601,39601,0,1,-8190,-8190
39602,39602,0,1,-6,6
39603,39603,0,1,8190,8190
39604,39604,0,1,-6,6
39605,39605,0,1,-8190,-8190
39606,39606,0,1,6,-6
39607,39607,0,1,8190,8190
39608,39608,0,1,6,-6
39609,39609,0,1,-8190,-8190
39610,39610,0,1,-6,6
39611,39611,0,1,8190,8190
39612,39612,0,1,6,6
39613,39613,0,1,-8190,-8190
39614,39614,0,1,6,-6
39615,39615,0,1,8190,8190
39616,39616,0,1,-6,6
39617,39617,0,1,-8190,-8190
39618,39618,0,1,6,6
39619,39619,0,1,8190,8190
39620,39620,0,1,-6,-6
39621,39621,0,1,-8190,-8190
39622,39622,0,1,-6,6
39623,39623,0,1,8190,8190
39624,39624,0,1,6,-6
39625,39625,0,1,-8190,-8190
39626,39626,0,1,6,-6
39627,39627,0,1,8190,8190
39628,39628,0,1,-6,6
39629,39629,0,1,-8190,-8190
39630,39630,0,1,6,6
39631,39631,0,1,8190,8190
39632,39632,0,1,-6,-6
39633,39633,0,1,-8190,-8190
39634,39634,0,1,-6,6
39635,39635,0,1,8190,8190
39636,39636,0,1,6,-6
39637,39637,0,1,-8190,-8190
39638,39638,0,1,6,-6
39639,39639,0,1,8190,8190
39640,39640,0,1,-6,6
39641,39641,0,1,-8190,-8190
39642,39642,0,1,-6,6
39643,39643,0,1,8190,8190
39644,39644,0,1,6,-6
39645,39645,0,1,-8190,-8190
39646,39646,0,1,-6,-6
39647,39647,0,1,8190,8190
39648,39648,0,1,6,6
39649,39649,0,1,-8190,-8190
39650,39650,0,1,-6,-6
39651,39651,0,1,8190,8190
39652,39652,0,1,-6,6
39653,39653,0,1,-8190,-8190
39654,39654,0,1,-6,-6
39655,39655,0,1,8190,8190
39656,39656,0,1,-6,-6
39657,39657,0,1,-8190,-8190
39658,39658,0,1,6,-6
39659,39659,0,1,8190,8190
39660,39660,0,1,-6,-6
39661,39661,0,1,-8190,-8190
39662,39662,0,1,-6,6
39663,39663,0,1,8190,8190
39664,39664,0,1,6,-6
39665,39665,0,1,-8190,-8190
39666,39666,0,1,-6,-6
39667,39667,0,1,8190,8190
39668,39668,0,1,6,6
39669,39669,0,1,-8190,-8190
39670,39670,0,1,-6,-6
39671,39671,0,1,8190,8190
39672,39672,0,1,-6,6
39673,39673,0,1,-8190,-8190
39674,39674,0,1,6,-6
39675,39675,0,1,8190,8190
39676,39676,0,1,6,-6
39677,39677,0,1,-8190,-8190
39678,39678,0,1,-6,6
39679,39679,0,1,8190,8190
39680,39680,0,1,-6,6
39681,39681,0,1,-8190,-8190
39682,39682,0,1,-6,-6
39683,39683,0,1,8190,8190
39684,39684,0,1,-6,-6
39685,39685,0,1,-8190,-8190
39686,39686,0,1,6,-6
39687,39687,0,1,8190,8190
39688,39688,0,1,6,-6
39689,39689,0,1,-8190,-8190
39690,39690,0,1,6,6
39691,39691,0,1,8190,8190
39692,39692,0,1,-6,6
39693,39693,0,1,-8190,-8190
39694,39694,0,1,-6,6
39695,39695,0,1,8190,8190
39696,39696,0,1,-6,-6
39697,39697,0,1,-8190,-8190
39698,39698,0,1,6,-6
39699,39699,0,1,8190,8190
39700,39700,0,1,6,-6
39701,39701,0,1,-8190,-8190
39702,39702,0,1,-6,6
39703,39703,0,1,8190,8190
39704,39704,0,1,6,6
39705,39705,0,1,-8190,-8190
39706,39706,0,1,6,-6
39707,39707,0,1,8190,8190
39708,39708,0,1,-6,6
39709,39709,0,1,-8190,-8190
39710,39710,0,1,-6,6
39711,39711,0,1,8190,8190
39712,39712,0,1,-6,-6
39713,39713,0,1,-8190,-8190
39714,39714,0,1,-6,-6
39715,39715,0,1,8190,8190
39716,39716,0,1,6,-6
39717,39717,0,1,-8190,-8190
39718,39718,0,1,-6,-6
39719,39719,0,1,8190,8190
39720,39720,0,1,6,6
39721,39721,0,1,-8190,-8190
39722,39722,0,1,6,-6
39723,39723,0,1,8190,8190
39724,39724,0,1,6,6
39725,39725,0,1,-8190,-8190
39726,39726,0,1,6,6
39727,39727,0,1,8190,8190
39728,39728,0,1,-6,6
39729,39729,0,1,-8190,-8190
39730,39730,0,1,6,6
39731,39731,0,1,8190,8190
39732,39732,0,1,6,-6
39733,39733,0,1,-8190,-8190
39734,39734,0,1,6,6
39735,39735,0,1,8190,8190
39736,39736,0,1,6,6
39737,39737,0,1,-8190,-8190
39738,39738,0,1,-6,6
39739,39739,0,1,8190,8190
39740,39740,0,1,6,6
39741,39741,0,1,-8190,-8190
39742,39742,0,1,-6,-6
39743,39743,0,1,8190,8190
39744,39744,0,1,-6,6
39745,39745,0,1,-8190,-8190
39746,39746,0,1,6,-6
39747,39747,0,1,8190,8190
39748,39748,0,1,-6,-6
39749,39749,0,1,-8190,-8190
39750,39750,0,1,-6,6
39751,39751,0,1,8190,8190
39752,39752,0,1,6,-6
39753,39753,0,1,-8190,-8190
39754,39754,0,1,6,-6
39755,39755,0,1,8190,8190
39756,39756,0,1,6,6
39757,39757,0,1,-8190,-8190
39758,39758,0,1,6,6
39759,39759,0,1,8190,8190
39760,39760,0,1,6,6
39761,39761,0,1,-8190,-8190
39762,39762,0,1,-6,6
39763,39763,0,1,8190,8190
39764,39764,0,1,6,6
39765,39765,0,1,-8190,-8190
39766,39766,0,1,-6,-6
39767,39767,0,1,8190,8190
39768,39768,0,1,-6,6
39769,39769,0,1,-8190,-8190
39770,39770,0,1,-6,-6
39771,39771,0,1,8190,8190
39772,39772,0,1,-6,-6
39773,39773,0,1,-8190,-8190
39774,39774,0,1,-6,-6
39775,39775,0,1,8190,8190
39776,39776,0,1,-6,-6
39777,39777,0,1,-8190,-8190
39778,39778,0,1,-6,-6
39779,39779,0,1,8190,8190
39780,39780,0,1,-6,-6
39781,39781,0,1,-8190,-8190
39782,39782,0,1,6,-6
39783,39783,0,1,8190,8190
39784,39784,0,1,-6,-6
39785,39785,0,1,-8190,-8190
39786,39786,0,1,-6,6
39787,39787,0,1,8190,8190
39788,39788,0,1,-6,-6
39789,39789,0,1,-8190,-8190
39790,39790,0,1,-6,-6
39791,39791,0,1,8190,8190
39792,39792,0,1,-6,-6
39793,39793,0,1,-8190,-8190
39794,39794,0,1,6,-6
39795,39795,0,1,8190,8190
39796,39796,0,1,-6,-6
39797,39797,0,1,-8190,-8190
39798,39798,0,1,6,6
39799,39799,0,1,8190,8190
39800,39800,0,1,-6,-6
39801,39801,0,1,-8190,-8190
39802,39802,0,1,-6,6
39803,39803,0,1,8190,8190
39804,39804,0,1,-6,-6
39805,39805,0,1,-8190,-8190
39806,39806,0,1,-6,-6
39807,39807,0,1,8190,8190
39808,39808,0,1,-6,-6
39809,39809,0,1,-8190,-8190
39810,39810,0,1,6,-6
39811,39811,0,1,8190,8190
39812,39812,0,1,6,-6
39813,39813,0,1,-8190,-8190
39814,39814,0,1,6,6
39815,39815,0,1,8190,8190
39816,39816,0,1,-6,6
39817,39817,0,1,-8190,-8190
39818,39818,0,1,6,6
39819,39819,0,1,8190,8190
39820,39820,0,1,6,-6
39821,39821,0,1,-8190,-8190
39822,39822,0,1,-6,6
39823,39823,0,1,8190,8190
39824,39824,0,1,-6,6
39825,39825,0,1,-8190,-8190
39826,39826,0,1,6,-6
39827,39827,0,1,8190,8190
39828,39828,0,1,-6,-6
39829,39829,0,1,-8190,-8190
39830,39830,0,1,-6,6
39831,39831,0,1,8190,8190
39832,39832,0,1,-6,-6
39833,39833,0,1,-8190,-8190
39834,39834,0,1,6,-6
39835,39835,0,1,8190,8190
39836,39836,0,1,-6,-6
39837,39837,0,1,-8190,-8190
39838,39838,0,1,6,6
39839,39839,0,1,8190,8190
39840,39840,0,1,6,-6
39841,39841,0,1,-8190,-8190
39842,39842,0,1,-6,6
39843,39843,0,1,8190,8190
39844,39844,0,1,-6,6
39845,39845,0,1,-8190,-8190
39846,39846,0,1,-6,-6
39847,39847,0,1,8190,8190
39848,39848,0,1,6,-6
39849,39849,0,1,-8190,-8190
39850,39850,0,1,-6,-6
39851,39851,0,1,8190,8190
39852,39852,0,1,-6,6
39853,39853,0,1,-8190,-8190
39854,39854,0,1,-6,-6
39855,39855,0,1,8190,8190
39856,39856,0,1,-6,-6
39857,39857,0,1,-8190,-8190
39858,39858,0,1,-6,-6
39859,39859,0,1,8190,8190
39860,39860,0,1,6,-6
39861,39861,0,1,-8190,-8190
39862,39862,0,1,-6,-6
39863,39863,0,1,8190,8190
39864,39864,0,1,6,6
39865,39865,0,1,-8190,-8190
39866,39866,0,1,6,-6
39867,39867,0,1,8190,8190
39868,39868,0,1,6,6
39869,39869,0,1,-8190,-8190
39870,39870,0,1,-6,6
39871,39871,0,1,8190,8190
39872,39872,0,1,6,6
39873,39873,0,1,-8190,-8190
39874,39874,0,1,-6,-6
39875,39875,0,1,8190,8190
39876,39876,0,1,6,6
39877,39877,0,1,-8190,-8190
39878,39878,0,1,-6,-6
39879,39879,0,1,8190,8190
39880,39880,0,1,-6,6
39881,39881,0,1,-8190,-8190
39882,39882,0,1,-6,-6
39883,39883,0,1,8190,8190
39884,39884,0,1,6,-6
39885,39885,0,1,-8190,-8190
39886,39886,0,1,-6,-6
39887,39887,0,1,8190,8190
39888,39888,0,1,6,6
39889,39889,0,1,-8190,-8190
39890,39890,0,1,-6,-6
39891,39891,0,1,8190,8190
39892,39892,0,1,6,6
39893,39893,0,1,-8190,-8190
39894,39894,0,1,-6,-6
39895,39895,0,1,8190,8190
39896,39896,0,1,-6,6
39897,39897,0,1,-8190,-8190
39898,39898,0,1,-6,-6
39899,39899,0,1,8190,8190
39900,39900,0,1,6,-6
39901,39901,0,1,-8190,-8190
39902,39902,0,1,-6,-6
39903,39903,0,1,8190,8190
39904,39904,0,1,6,6
39905,39905,0,1,-8190,-8190
39906,39906,0,1,6,-6
39907,39907,0,1,8190,8190
39908,39908,0,1,6,6
39909,39909,0,1,-8190,-8190
39910,39910,0,1,-6,6
39911,39911,0,1,8190,8190
39912,39912,0,1,-6,6
39913,39913,0,1,-8190,-8190
39914,39914,0,1,-6,-6
39915,39915,0,1,8190,8190
39916,39916,0,1,-6,-6
39917,39917,0,1,-8190,-8190
39918,39918,0,1,6,-6
39919,39919,0,1,8190,8190
39920,39920,0,1,6,-6
39921,39921,0,1,-8190,-8190
39922,39922,0,1,-6,6
39923,39923,0,1,8190,8190
39924,39924,0,1,6,6
39925,39925,0,1,-8190,-8190
39926,39926,0,1,-6,-6
39927,39927,0,1,8190,8190
39928,39928,0,1,6,6
39929,39929,0,1,-8190,-8190
39930,39930,0,1,-6,-6
39931,39931,0,1,8190,8190
39932,39932,0,1,-6,6
39933,39933,0,1,-8190,-8190
39934,39934,0,1,-6,-6
39935,39935,0,1,8190,8190
39936,39936,0,1,6,-6
39937,39937,0,1,-8190,-8190
39938,39938,0,1,-6,-6
39939,39939,0,1,8190,8190
39940,39940,0,1,-6,6
39941,39941,0,1,-8190,-8190
39942,39942,0,1,-6,-6
39943,39943,0,1,8190,8190
39944,39944,0,1,-6,-6
39945,39945,0,1,-8190,-8190
39946,39946,0,1,-6,-6
39947,39947,0,1,8190,8190
39948,39948,0,1,6,-6
39949,39949,0,1,-8190,-8190
39950,39950,0,1,-6,-6
39951,39951,0,1,8190,8190
39952,39952,0,1,-6,6
39953,39953,0,1,-8190,-8190
39954,39954,0,1,-6,-6
39955,39955,0,1,8190,8190
39956,39956,0,1,-6,-6
39957,39957,0,1,-8190,-8190
39958,39958,0,1,6,-6
39959,39959,0,1,8190,8190
39960,39960,0,1,-6,-6
39961,39961,0,1,-8190,-8190
39962,39962,0,1,6,6
39963,39963,0,1,8190,8190
39964,39964,0,1,6,-6
39965,39965,0,1,-8190,-8190
39966,39966,0,1,-6,6
39967,39967,0,1,8190,8190
39968,39968,0,1,6,6
39969,39969,0,1,-8190,-8190
39970,39970,0,1,6,-6
39971,39971,0,1,8190,8190
39972,39972,0,1,-6,6
39973,39973,0,1,-8190,-8190
39974,39974,0,1,-6,6
39975,39975,0,1,8190,8190
39976,39976,0,1,6,-6
39977,39977,0,1,-8190,-8190
39978,39978,0,1,6,-6
39979,39979,0,1,8190,8190
39980,39980,0,1,6,6
39981,39981,0,1,-8190,-8190
39982,39982,0,1,-6,6
39983,39983,0,1,8190,8190
39984,39984,0,1,6,6
39985,39985,0,1,-8190,-8190
39986,39986,0,1,-6,-6
39987,39987,0,1,8190,8190
39988,39988,0,1,-6,6
39989,39989,0,1,-8190,-8190
39990,39990,0,1,-6,-6
39991,39991,0,1,8190,8190
39992,39992,0,1,6,-6
39993,39993,0,1,-8190,-8190
39994,39994,0,1,6,-6
39995,39995,0,1,8190,8190
39996,39996,0,1,6,6
39997,39997,0,1,-8190,-8190
39998,39998,0,1,-6,6
39999,39999,0,1,8190,8190
40000,40000,0,1,-6,6
40001,40001,0,1,-8190,-8190
40002,40002,0,1,-6,-6
40003,40003,0,1,8190,8190
40004,40004,0,1,6,-6
40005,40005,0,1,-8190,-8190
40006,40006,0,1,6,-6
40007,40007,0,1,8190,8190
40008,40008,0,1,-6,6
40009,40009,0,1,-8190,-8190
40010,40010,0,1,-6,6
40011,40011,0,1,8190,8190
40012,40012,0,1,6,-6
40013,40013,0,1,-8190,-8190
40014,40014,0,1,-6,-6
40015,40015,0,1,8190,8190
40016,40016,0,1,6,6
40017,40017,0,1,-8190,-8190
40018,40018,0,1,-6,-6
40019,40019,0,1,8190,8190
40020,40020,0,1,-6,6
40021,40021,0,1,-8190,-8190
40022,40022,0,1,-6,-6
40023,40023,0,1,8190,8190
40024,40024,0,1,6,-6
40025,40025,0,1,-8190,-8190
40026,40026,0,1,6,-6
40027,40027,0,1,8190,8190
40028,40028,0,1,-6,6
40029,40029,0,1,-8190,-8190
40030,40030,0,1,-6,6
40031,40031,0,1,8190,8190
40032,40032,0,1,-6,-6
40033,40033,0,1,-8190,-8190
40034,40034,0,1,6,-6
40035,40035,0,1,8190,8190
40036,40036,0,1,6,-6
40037,40037,0,1,-8190,-8190
40038,40038,0,1,-6,6
40039,40039,0,1,8190,8190
40040,40040,0,1,6,6
40041,40041,0,1,-8190,-8190
40042,40042,0,1,6,-6
40043,40043,0,1,8190,8190
40044,40044,0,1,6,6
40045,40045,0,1,-8190,-8190
40046,40046,0,1,6,6
40047,40047,0,1,8190,8190
40048,40048,0,1,6,6
40049,40049,0,1,-8190,-8190
40050,40050,0,1,-6,6
40051,40051,0,1,8190,8190
40052,40052,0,1,-6,6
40053,40053,0,1,-8190,-8190
40054,40054,0,1,-6,-6
40055,40055,0,1,8190,8190
40056,40056,0,1,6,-6
40057,40057,0,1,-8190,-8190
40058,40058,0,1,-6,-6
40059,40059,0,1,8190,8190
40060,40060,0,1,-6,6
40061,40061,0,1,-8190,-8190
40062,40062,0,1,-6,-6
40063,40063,0,1,8190,8190
40064,40064,0,1,6,-6
40065,40065,0,1,-8190,-8190
40066,40066,0,1,-6,-6
40067,40067,0,1,8190,8190
40068,40068,0,1,6,6
40069,40069,0,1,-8190,-8190
40070,40070,0,1,6,-6
40071,40071,0,1,8190,8190
40072,40072,0,1,-6,6
40073,40073,0,1,-8190,-8190
40074,40074,0,1,6,6
40075,40075,0,1,8190,8190
40076,40076,0,1,-6,-6
40077,40077,0,1,-8190,-8190
40078,40078,0,1,-6,6
40079,40079,0,1,8190,8190
40080,40080,0,1,6,-6
40081,40081,0,1,-8190,-8190
40082,40082,0,1,-6,-6
40083,40083,0,1,8190,8190
40084,40084,0,1,6,6
40085,40085,0,1,-8190,-8190
40086,40086,0,1,-6,-6
40087,40087,0,1,8190,8190
40088,40088,0,1,6,6
40089,40089,0,1,-8190,-8190
40090,40090,0,1,6,-6
40091,40091,0,1,8190,8190
40092,40092,0,1,6,6
40093,40093,0,1,-8190,-8190
40094,40094,0,1,6,6
40095,40095,0,1,8190,8190
40096,40096,0,1,-6,6
40097,40097,0,1,-8190,-8190
40098,40098,0,1,-6,6
40099,40099,0,1,8190,8190
40100,40100,0,1,-6,-6
40101,40101,0,1,-8190,-8190
40102,40102,0,1,6,-6
40103,40103,0,1,8190,8190
40104,40104,0,1,6,-6
40105,40105,0,1,-8190,-8190
40106,40106,0,1,-6,6
40107,40107,0,1,8190,8190
40108,40108,0,1,-6,6
40109,40109,0,1,-8190,-8190
40110,40110,0,1,-6,-6
40111,40111,0,1,8190,8190
40112,40112,0,1,-6,-6
40113,40113,0,1,-8190,-8190
40114,40114,0,1,-6,-6
40115,40115,0,1,8190,8190
40116,40116,0,1,-6,-6
40117,40117,0,1,-8190,-8190
40118,40118,0,1,-6,-6
40119,40119,0,1,8190,8190
40120,40120,0,1,-6,-6
40121,40121,0,1,-8190,-8190
40122,40122,0,1,-6,-6
40123,40123,0,1,8190,8190
40124,40124,0,1,6,-6
40125,40125,0,1,-8190,-8190
40126,40126,0,1,-6,-6
40127,40127,0,1,8190,8190
40128,40128,0,1,6,6
40129,40129,0,1,-8190,-8190
40130,40130,0,1,-6,-6
40131,40131,0,1,8190,8190
40132,40132,0,1,6,6
40133,40133,0,1,-8190,-8190
40134,40134,0,1,-6,-6
40135,40135,0,1,8190,8190
40136,40136,0,1,6,6
40137,40137,0,1,-8190,-8190
40138,40138,0,1,6,-6
40139,40139,0,1,8190,8190
40140,40140,0,1,6,6
40141,40141,0,1,-8190,-8190
40142,40142,0,1,-6,6
40143,40143,0,1,8190,8190
40144,40144,0,1,-6,6
40145,40145,0,1,-8190,-8190
40146,40146,0,1,6,-6
40147,40147,0,1,8190,8190
40148,40148,0,1,-6,-6
40149,40149,0,1,-8190,-8190
40150,40150,0,1,-6,6
40151,40151,0,1,8190,8190
40152,40152,0,1,-6,-6
40153,40153,0,1,-8190,-8190
40154,40154,0,1,6,-6
40155,40155,0,1,8190,8190
40156,40156,0,1,-6,-6
40157,40157,0,1,-8190,-8190
40158,40158,0,1,-6,6
40159,40159,0,1,8190,8190
40160,40160,0,1,6,-6
40161,40161,0,1,-8190,-8190
40162,40162,0,1,6,-6
40163,40163,0,1,8190,8190
40164,40164,0,1,6,6
40165,40165,0,1,-8190,-8190
40166,40166,0,1,6,6
40167,40167,0,1,8190,8190
40168,40168,0,1,6,6
40169,40169,0,1,-8190,-8190
40170,40170,0,1,6,6
40171,40171,0,1,8190,8190
40172,40172,0,1,6,6
40173,40173,0,1,-8190,-8190
40174,40174,0,1,6,6
40175,40175,0,1,8190,8190
40176,40176,0,1,-6,6
40177,40177,0,1,-8190,-8190
40178,40178,0,1,6,6
40179,40179,0,1,8190,8190
40180,40180,0,1,6,-6
40181,40181,0,1,-8190,-8190
40182,40182,0,1,6,6
40183,40183,0,1,8190,8190
40184,40184,0,1,6,6
40185,40185,0,1,-8190,-8190
40186,40186,0,1,6,6
40187,40187,0,1,8190,8190
40188,40188,0,1,-6,6
40189,40189,0,1,-8190,-8190
40190,40190,0,1,-6,6
40191,40191,0,1,8190,8190
40192,40192,0,1,6,-6
40193,40193,0,1,-8190,-8190
40194,40194,0,1,6,-6
40195,40195,0,1,8190,8190
40196,40196,0,1,6,6
40197,40197,0,1,-8190,-8190
40198,40198,0,1,6,6
40199,40199,0,1,8190,8190
40200,40200,0,1,6,6
40201,40201,0,1,-8190,-8190
40202,40202,0,1,6,6
40203,40203,0,1,8190,8190
40204,40204,0,1,-6,6
40205,40205,0,1,-8190,-8190
40206,40206,0,1,6,6
40207,40207,0,1,8190,8190
40208,40208,0,1,6,-6
40209,40209,0,1,-8190,-8190
40210,40210,0,1,6,6
40211,40211,0,1,8190,8190
40212,40212,0,1,6,6
40213,40213,0,1,-8190,-8190
40214,40214,0,1,6,6
40215,40215,0,1,8190,8190
40216,40216,0,1,-6,6
40217,40217,0,1,-8190,-8190
40218,40218,0,1,-6,6
40219,40219,0,1,8190,8190
40220,40220,0,1,-6,-6
40221,40221,0,1,-8190,-8190
40222,40222,0,1,-6,-6
40223,40223,0,1,8190,8190
40224,40224,0,1,-6,-6
40225,40225,0,1,-8190,-8190
40226,40226,0,1,-6,-6
40227,40227,0,1,8190,8190
40228,40228,0,1,6,-6
40229,40229,0,1,-8190,-8190
40230,40230,0,1,6,-6
40231,40231,0,1,8190,8190
40232,40232,0,1,-6,6
40233,40233,0,1,-8190,-8190
40234,40234,0,1,6,6
40235,40235,0,1,8190,8190
40236,40236,0,1,-6,-6
40237,40237,0,1,-8190,-8190
40238,40238,0,1,-6,6
40239,40239,0,1,8190,8190
40240,40240,0,1,-6,-6
40241,40241,0,1,-8190,-8190
40242,40242,0,1,6,-6
40243,40243,0,1,8190,8190
40244,40244,0,1,6,-6
40245,40245,0,1,-8190,-8190
40246,40246,0,1,-6,6
40247,40247,0,1,8190,8190
40248,40248,0,1,-6,6
40249,40249,0,1,-8190,-8190
40250,40250,0,1,6,-6
40251,40251,0,1,8190,8190
40252,40252,0,1,-6,-6
40253,40253,0,1,-8190,-8190
40254,40254,0,1,6,6
40255,40255,0,1,8190,8190
40256,40256,0,1,6,-6
40257,40257,0,1,-8190,-8190
40258,40258,0,1,6,6
40259,40259,0,1,8190,8190
40260,40260,0,1,6,6
40261,40261,0,1,-8190,-8190
40262,40262,0,1,-6,6
40263,40263,0,1,8190,8190
40264,40264,0,1,6,6
40265,40265,0,1,-8190,-8190
40266,40266,0,1,6,-6
40267,40267,0,1,8190,8190
40268,40268,0,1,-6,6
40269,40269,0,1,-8190,-8190
40270,40270,0,1,6,6
40271,40271,0,1,8190,8190
40272,40272,0,1,6,-6
40273,40273,0,1,-8190,-8190
40274,40274,0,1,6,6
40275,40275,0,1,8190,8190
40276,40276,0,1,-6,6
40277,40277,0,1,-8190,-8190
40278,40278,0,1,-6,6
40279,40279,0,1,8190,8190
40280,40280,0,1,6,-6
40281,40281,0,1,-8190,-8190
40282,40282,0,1,6,-6
40283,40283,0,1,8190,8190
40284,40284,0,1,-6,6
40285,40285,0,1,-8190,-8190
40286,40286,0,1,-6,6
40287,40287,0,1,8190,8190
40288,40288,0,1,6,-6
40289,40289,0,1,-8190,-8190
40290,40290,0,1,6,-6
40291,40291,0,1,8190,8190
40292,40292,0,1,-6,6
40293,40293,0,1,-8190,-8190
40294,40294,0,1,-6,6
40295,40295,0,1,8190,8190
40296,40296,0,1,6,-6
40297,40297,0,1,-8190,-8190
40298,40298,0,1,-6,-6
40299,40299,0,1,8190,8190
40300,40300,0,1,6,6
40301,40301,0,1,-8190,-8190
40302,40302,0,1,-6,-6
40303,40303,0,1,8190,8190
40304,40304,0,1,6,6
40305,40305,0,1,-8190,-8190
40306,40306,0,1,6,-6
40307,40307,0,1,8190,8190
40308,40308,0,1,6,6
40309,40309,0,1,-8190,-8190
40310,40310,0,1,-6,6
40311,40311,0,1,8190,8190
40312,40312,0,1,6,6
40313,40313,0,1,-8190,-8190
40314,40314,0,1,6,-6
40315,40315,0,1,8190,8190
40316,40316,0,1,-6,6
40317,40317,0,1,-8190,-8190
40318,40318,0,1,-6,6
40319,40319,0,1,8190,8190
40320,40320,0,1,-6,-6
40321,40321,0,1,-8190,-8190
40322,40322,0,1,6,-6
40323,40323,0,1,8190,8190
40324,40324,0,1,6,-6
40325,40325,0,1,-8190,-8190
40326,40326,0,1,6,6
40327,40327,0,1,8190,8190
40328,40328,0,1,6,6
40329,40329,0,1,-8190,-8190
40330,40330,0,1,6,6
40331,40331,0,1,8190,8190
40332,40332,0,1,6,6
40333,40333,0,1,-8190,-8190
40334,40334,0,1,-6,6
40335,40335,0,1,8190,8190
40336,40336,0,1,6,6
40337,40337,0,1,-8190,-8190
40338,40338,0,1,-6,-6
40339,40339,0,1,8190,8190
40340,40340,0,1,-6,6
40341,40341,0,1,-8190,-8190
40342,40342,0,1,-6,-6
40343,40343,0,1,8190,8190
40344,40344,0,1,-6,-6
40345,40345,0,1,-8190,-8190
40346,40346,0,1,-6,-6
40347,40347,0,1,8190,8190
40348,40348,0,1,6,-6
40349,40349,0,1,-8190,-8190
40350,40350,0,1,6,-6
40351,40351,0,1,8190,8190
40352,40352,0,1,-6,6
40353,40353,0,1,-8190,-8190
40354,40354,0,1,-6,6
40355,40355,0,1,8190,8190
40356,40356,0,1,-6,-6
40357,40357,0,1,-8190,-8190
40358,40358,0,1,6,-6
40359,40359,0,1,8190,8190
40360,40360,0,1,-6,-6
40361,40361,0,1,-8190,-8190
40362,40362,0,1,-6,6
40363,40363,0,1,8190,8190
40364,40364,0,1,6,-6
40365,40365,0,1,-8190,-8190
40366,40366,0,1,-6,-6
40367,40367,0,1,8190,8190
40368,40368,0,1,-6,6
40369,40369,0,1,-8190,-8190
40370,40370,0,1,6,-6
40371,40371,0,1,8190,8190
40372,40372,0,1,6,-6
40373,40373,0,1,-8190,-8190
40374,40374,0,1,-6,6
40375,40375,0,1,8190,8190
40376,40376,0,1,-6,6
40377,40377,0,1,-8190,-8190
40378,40378,0,1,-6,-6
40379,40379,0,1,8190,8190
40380,40380,0,1,6,-6
40381,40381,0,1,-8190,-8190
40382,40382,0,1,-6,-6
40383,40383,0,1,8190,8190
40384,40384,0,1,6,6
40385,40385,0,1,-8190,-8190
40386,40386,0,1,6,-6
40387,40387,0,1,8190,8190
40388,40388,0,1,-6,6
40389,40389,0,1,-8190,-8190
40390,40390,0,1,6,6
40391,40391,0,1,8190,8190
40392,40392,0,1,-6,-6
40393,40393,0,1,-8190,-8190
40394,40394,0,1,-6,6
40395,40395,0,1,8190,8190
40396,40396,0,1,6,-6
40397,40397,0,1,-8190,-8190
40398,40398,0,1,6,-6
40399,40399,0,1,8190,8190
40400,40400,0,1,6,6
40401,40401,0,1,-8190,-8190
40402,40402,0,1,-6,6
40403,40403,0,1,8190,8190
40404,40404,0,1,6,6
40405,40405,0,1,-8190,-8190
40406,40406,0,1,-6,-6
40407,40407,0,1,8190,8190
40408,40408,0,1,6,6
40409,40409,0,1,-8190,-8190
40410,40410,0,1,6,-6
40411,40411,0,1,8190,8190
40412,40412,0,1,-6,6
40413,40413,0,1,-8190,-8190
40414,40414,0,1,6,6
40415,40415,0,1,8190,8190
40416,40416,0,1,-6,-6
40417,40417,0,1,-8190,-8190
40418,40418,0,1,6,6
40419,40419,0,1,8190,8190
40420,40420,0,1,-6,-6
40421,40421,0,1,-8190,-8190
40422,40422,0,1,6,6
40423,40423,0,1,8190,8190
40424,40424,0,1,6,-6
40425,40425,0,1,-8190,-8190
40426,40426,0,1,-6,6
40427,40427,0,1,8190,8190
40428,40428,0,1,6,6
40429,40429,0,1,-8190,-8190
40430,40430,0,1,6,-6
40431,40431,0,1,8190,8190
40432,40432,0,1,6,6
40433,40433,0,1,-8190,-8190
40434,40434,0,1,6,6
40435,40435,0,1,8190,8190
40436,40436,0,1,-6,6
40437,40437,0,1,-8190,-8190
40438,40438,0,1,6,6
40439,40439,0,1,8190,8190
40440,40440,0,1,6,-6
40441,40441,0,1,-8190,-8190
40442,40442,0,1,-6,6
40443,40443,0,1,8190,8190
40444,40444,0,1,6,6
40445,40445,0,1,-8190,-8190
40446,40446,0,1,6,-6
40447,40447,0,1,8190,8190
40448,40448,0,1,6,6
40449,40449,0,1,-8190,-8190
40450,40450,0,1,-6,6
40451,40451,0,1,8190,8190
40452,40452,0,1,-6,6
40453,40453,0,1,-8190,-8190
40454,40454,0,1,-6,-6
